_initial_assets,vars,id,creation_time,failed,failed_reason,time_of_death,type,origin_id,network_id,complete,node_id,participant_id,module_state_id,trial_maker_id,definition,finalized,is_repeat_trial,score,performance_reward,parent_trial_id,answer,propagate_failure,response_id,repeat_trial_index,n_repeat_trials,time_taken,time_credit_before_trial,time_credit_after_trial,time_credit_from_trial,progress_before_trial,progress_after_trial,async_post_trial_required,async_post_trial_requested,async_post_trial_complete,async_post_trial_failed,block_position,block,class,object_type,y,item_id,question,answers
{},"{""y"": true}",338,2025-08-14 11:06:50,False,,,KnowledgeTrial,8,8,True,8,25,74,optimal_treatment,"{""item_id"": 7, ""question"": ""What is the only liveable planet of our solar system?"", ""answers"": [""earth"", ""esrth"", ""earth is the only habitable (livable) planet in our solar system."", ""earth."", ""planet earth"", ""the earth"", ""ear"", ""earth is considered the only habitable (livable) planet of our solar system."", ""eath""]}",True,False,,0.0,,Earth,True,750,,,0.0,45.0,55.0,10.0,0.2571428571428572,0.31428571428571433,False,False,False,False,0,default,KnowledgeTrial,Info,True,7,What is the only liveable planet of our solar system?,"[""earth"", ""esrth"", ""earth is the only habitable (livable) planet in our solar system."", ""earth."", ""planet earth"", ""the earth"", ""ear"", ""earth is considered the only habitable (livable) planet of our solar system."", ""eath""]"
{},"{""y"": true}",339,2025-08-14 11:06:50,False,,,KnowledgeTrial,7,7,True,7,25,74,optimal_treatment,"{""item_id"": 6, ""question"": ""What is Earth\u2019s only natural satellite?"", ""answers"": [""the moon"", ""the moon?"", ""the  moon"", ""moon"", ""earth's only natural satellite is the moon."", ""the moon (luna)"", ""our moon"", ""moon."", ""the moon/luna"", ""the moon."", ""moom"", ""moon/luna"", ""luna"", ""the moom""]}",True,False,,0.0,,The Moon,True,752,,,0.0,55.0,65.0,10.0,0.31428571428571433,0.3714285714285715,False,False,False,False,0,default,KnowledgeTrial,Info,True,6,What is Earth’s only natural satellite?,"[""the moon"", ""the moon?"", ""the  moon"", ""moon"", ""earth's only natural satellite is the moon."", ""the moon (luna)"", ""our moon"", ""moon."", ""the moon/luna"", ""the moon."", ""moom"", ""moon/luna"", ""luna"", ""the moom""]"
{},"{""y"": false}",340,2025-08-14 11:06:50,False,,,KnowledgeTrial,6,6,True,6,25,74,optimal_treatment,"{""item_id"": 5, ""question"": ""What are the only two planets of our solar system that do not possess any moon?"", ""answers"": [""venus and mercury"", ""venus, mercury"", ""mecury and vernus"", ""mercury and venus"", ""mercury & venus"", ""mercury and venus."", ""mercury   venus"", ""mecury and venus"", ""mercury venus"", ""venus mercury"", ""mercury, venus"", ""the only two planets in our solar system that do not possess any moons are mercury and venus."", ""mercury or venus"", ""mercury/venus""]}",True,False,,0.0,,I don't know,True,754,,,0.0,65.0,75.0,10.0,0.3714285714285715,0.42857142857142866,False,False,False,False,0,default,KnowledgeTrial,Info,False,5,What are the only two planets of our solar system that do not possess any moon?,"[""venus and mercury"", ""venus, mercury"", ""mecury and vernus"", ""mercury and venus"", ""mercury & venus"", ""mercury and venus."", ""mercury   venus"", ""mecury and venus"", ""mercury venus"", ""venus mercury"", ""mercury, venus"", ""the only two planets in our solar system that do not possess any moons are mercury and venus."", ""mercury or venus"", ""mercury/venus""]"
{},"{""y"": false}",341,2025-08-14 11:06:50,False,,,KnowledgeTrial,14,14,True,14,25,74,optimal_treatment,"{""item_id"": 13, ""question"": ""Between which planets of our solar system is located the asteroid belt?"", ""answers"": [""mars jupiter"", ""between mars and jupiter"", ""mars, jupiter"", ""mars & jupiter"", ""the asteroid belt is located between the orbits of mars and jupiter."", ""jupiter and mars"", ""jupitter and mar"", ""mars and jupiter."", ""the asteroid belt is located between the planets mars and jupiter."", ""mars and jupiter""]}",True,False,,0.0,,I don't know,True,756,,,0.0,75.0,85.0,10.0,0.42857142857142866,0.4857142857142857,False,False,False,False,0,default,KnowledgeTrial,Info,False,13,Between which planets of our solar system is located the asteroid belt?,"[""mars jupiter"", ""between mars and jupiter"", ""mars, jupiter"", ""mars & jupiter"", ""the asteroid belt is located between the orbits of mars and jupiter."", ""jupiter and mars"", ""jupitter and mar"", ""mars and jupiter."", ""the asteroid belt is located between the planets mars and jupiter."", ""mars and jupiter""]"
{},"{""y"": false}",342,2025-08-14 11:06:51,False,,,KnowledgeTrial,27,27,True,27,25,75,optimal_test,"{""item_id"": 11, ""question"": ""What is the largest celestial object of the asteroid belt?"", ""answers"": [""dwarf planet ceres"", ""the largest celestial object of the asteroid belt is ceres."", ""ceres""]}",True,False,,0.0,,I don't know,True,758,,,0.0,85.0,95.0,10.0,0.4857142857142857,0.5428571428571428,False,False,False,False,0,default,KnowledgeTrial,Info,False,11,What is the largest celestial object of the asteroid belt?,"[""dwarf planet ceres"", ""the largest celestial object of the asteroid belt is ceres."", ""ceres""]"
{},"{""y"": true}",343,2025-08-14 11:06:51,False,,,KnowledgeTrial,20,20,True,20,25,75,optimal_test,"{""item_id"": 4, ""question"": ""What is the orbital period of the Earth around the Sun in days?"", ""answers"": [""365 days"", ""364.25"", ""365 or 366 in leap years"", ""365.26"", ""365 days."", ""364.25 days"", ""approximately 365.25 days"", ""365 days (and a quarter that gives us leap years...)"", ""365"", ""365.25 days"", ""365."", ""365.25"", ""365.3""]}",True,False,,0.0,,365,True,760,,,0.0,95.0,105.0,10.0,0.5428571428571428,0.6,False,False,False,False,0,default,KnowledgeTrial,Info,True,4,What is the orbital period of the Earth around the Sun in days?,"[""365 days"", ""364.25"", ""365 or 366 in leap years"", ""365.26"", ""365 days."", ""364.25 days"", ""approximately 365.25 days"", ""365 days (and a quarter that gives us leap years...)"", ""365"", ""365.25 days"", ""365."", ""365.25"", ""365.3""]"
{},"{""y"": false}",344,2025-08-14 11:06:51,False,,,KnowledgeTrial,19,19,True,19,25,75,optimal_test,"{""item_id"": 3, ""question"": ""Which planet has a hexagon shaped cloud formation on its north pole?"", ""answers"": [""saturn"", ""saturn is the planet with a hexagon-shaped cloud formation on its north pole."", ""satrun"", ""saturn has a hexagon-shaped cloud formation on its north pole."", ""saturn's hexagon""]}",True,False,,0.0,,I don't know,True,762,,,0.0,105.0,115.0,10.0,0.6,0.6571428571428571,False,False,False,False,0,default,KnowledgeTrial,Info,False,3,Which planet has a hexagon shaped cloud formation on its north pole?,"[""saturn"", ""saturn is the planet with a hexagon-shaped cloud formation on its north pole."", ""satrun"", ""saturn has a hexagon-shaped cloud formation on its north pole."", ""saturn's hexagon""]"
{},"{""y"": true}",345,2025-08-14 11:06:51,False,,,KnowledgeTrial,28,28,True,28,25,75,optimal_test,"{""item_id"": 12, ""question"": ""Pluto used to be the 9th planet of our solar system, but is no longer considered as a planet by scientists nowadays but as a \u2026?"", ""answers"": [""drawf planet"", ""dwarf"", ""dwarf plane"", ""dwarf planet"", ""dwarf giant"", ""planetoid or dwarf planet"", ""pluto is no longer considered a planet by scientists; instead, it is classified as a dwarf planet."", ""dwarf star"", ""dwarf, planet"", ""dwarf planet?"", ""a dwarf planet"", ""dwarf planet."", ""pluto is no longer considered a planet by scientists nowadays but as a dwarf planet."", ""dwarf plant"", ""dwarf plnt""]}",True,False,,0.0,,Dwarf Planet,True,764,,,0.0,115.0,125.0,10.0,0.6571428571428571,0.7142857142857143,False,False,False,False,0,default,KnowledgeTrial,Info,True,12,"Pluto used to be the 9th planet of our solar system, but is no longer considered as a planet by scientists nowadays but as a …?","[""drawf planet"", ""dwarf"", ""dwarf plane"", ""dwarf planet"", ""dwarf giant"", ""planetoid or dwarf planet"", ""pluto is no longer considered a planet by scientists; instead, it is classified as a dwarf planet."", ""dwarf star"", ""dwarf, planet"", ""dwarf planet?"", ""a dwarf planet"", ""dwarf planet."", ""pluto is no longer considered a planet by scientists nowadays but as a dwarf planet."", ""dwarf plant"", ""dwarf plnt""]"
{},"{""y"": true}",346,2025-08-14 11:06:52,False,,,KnowledgeTrial,23,23,True,23,25,75,optimal_test,"{""item_id"": 7, ""question"": ""What is the only liveable planet of our solar system?"", ""answers"": [""earth"", ""esrth"", ""earth is the only habitable (livable) planet in our solar system."", ""earth."", ""planet earth"", ""the earth"", ""ear"", ""earth is considered the only habitable (livable) planet of our solar system."", ""eath""]}",True,False,,0.0,,Earth,True,766,,,0.0,125.0,135.0,10.0,0.7142857142857143,0.7714285714285715,False,False,False,False,0,default,KnowledgeTrial,Info,True,7,What is the only liveable planet of our solar system?,"[""earth"", ""esrth"", ""earth is the only habitable (livable) planet in our solar system."", ""earth."", ""planet earth"", ""the earth"", ""ear"", ""earth is considered the only habitable (livable) planet of our solar system."", ""eath""]"
{},"{""y"": false}",347,2025-08-14 11:06:52,False,,,KnowledgeTrial,21,21,True,21,25,75,optimal_test,"{""item_id"": 5, ""question"": ""What are the only two planets of our solar system that do not possess any moon?"", ""answers"": [""venus and mercury"", ""venus, mercury"", ""mecury and vernus"", ""mercury and venus"", ""mercury & venus"", ""mercury and venus."", ""mercury   venus"", ""mecury and venus"", ""mercury venus"", ""venus mercury"", ""mercury, venus"", ""the only two planets in our solar system that do not possess any moons are mercury and venus."", ""mercury or venus"", ""mercury/venus""]}",True,False,,0.0,,I don't know,True,768,,,0.0,135.0,145.0,10.0,0.7714285714285715,0.8285714285714286,False,False,False,False,0,default,KnowledgeTrial,Info,False,5,What are the only two planets of our solar system that do not possess any moon?,"[""venus and mercury"", ""venus, mercury"", ""mecury and vernus"", ""mercury and venus"", ""mercury & venus"", ""mercury and venus."", ""mercury   venus"", ""mecury and venus"", ""mercury venus"", ""venus mercury"", ""mercury, venus"", ""the only two planets in our solar system that do not possess any moons are mercury and venus."", ""mercury or venus"", ""mercury/venus""]"
{},"{""y"": false}",348,2025-08-14 11:06:52,False,,,KnowledgeTrial,24,24,True,24,25,75,optimal_test,"{""item_id"": 8, ""question"": ""How old is the Sun (rounded up to the nearest billion years)?"", ""answers"": [""the sun is approximately 4.6 billion years old."", ""4.2"", ""4"", ""4 billion"", ""4billion"", ""approximately 4.6 billions years"", ""4 billion years old"", ""5.6"", ""5 billion years"", ""4.61"", ""5 billion yrs"", ""4.6"", ""5b"", ""5 billion"", ""4500000000 years old"", ""five billion"", ""4.7 billion"", ""4 billion years"", ""4.6 billion years"", ""4billion years"", ""4.5 billion years"", ""4.6 billion"", ""4.5"", ""4.603 billion years"", ""5"", ""4.6 billion years old."", ""4500000000"", ""four billion"", ""4.4 billion years"", ""5bn"", ""4.6billion years ago""]}",True,False,,0.0,,45,True,770,,,0.0,145.0,155.0,10.0,0.8285714285714286,0.8857142857142858,False,False,False,False,0,default,KnowledgeTrial,Info,False,8,How old is the Sun (rounded up to the nearest billion years)?,"[""the sun is approximately 4.6 billion years old."", ""4.2"", ""4"", ""4 billion"", ""4billion"", ""approximately 4.6 billions years"", ""4 billion years old"", ""5.6"", ""5 billion years"", ""4.61"", ""5 billion yrs"", ""4.6"", ""5b"", ""5 billion"", ""4500000000 years old"", ""five billion"", ""4.7 billion"", ""4 billion years"", ""4.6 billion years"", ""4billion years"", ""4.5 billion years"", ""4.6 billion"", ""4.5"", ""4.603 billion years"", ""5"", ""4.6 billion years old."", ""4500000000"", ""four billion"", ""4.4 billion years"", ""5bn"", ""4.6billion years ago""]"
{},"{""y"": true}",349,2025-08-14 11:06:52,False,,,KnowledgeTrial,17,17,True,17,25,75,optimal_test,"{""item_id"": 1, ""question"": ""What is the name of the first man that stepped on the Moon?"", ""answers"": [""neil armstron"", ""armstrong?"", ""neil       armstrong"", ""neil  amstrong"", ""neal armstrong"", ""neil arstrong"", ""neil armstrong."", ""niel armstrong"", ""neil armstrong (buzz should be mentioned here too)"", ""neil amstrong"", ""neil a."", ""armstrong"", ""mr. armstrong"", ""neil armstrong""]}",True,False,,0.0,,Neil Armstrong,True,772,,,0.0,155.0,165.0,10.0,0.8857142857142858,0.942857142857143,False,False,False,False,0,default,KnowledgeTrial,Info,True,1,What is the name of the first man that stepped on the Moon?,"[""neil armstron"", ""armstrong?"", ""neil       armstrong"", ""neil  amstrong"", ""neal armstrong"", ""neil arstrong"", ""neil armstrong."", ""niel armstrong"", ""neil armstrong (buzz should be mentioned here too)"", ""neil amstrong"", ""neil a."", ""armstrong"", ""mr. armstrong"", ""neil armstrong""]"
{},"{""y"": false}",350,2025-08-14 11:06:53,False,,,KnowledgeTrial,30,30,True,30,25,75,optimal_test,"{""item_id"": 14, ""question"": ""What is the name of the circumstellar disc located beyond the orbit of Neptune?"", ""answers"": [""kuiperbelt"", ""kuiper"", ""the kuiper belt"", ""kuipter belt"", ""the circumstellar disc located beyond the orbit of neptune is called the kuiper belt."", ""kuiper belt"", ""kaipur belt"", ""kuiper belt."", ""kiper belt"", ""keiper belt"", ""kuiperr belt""]}",True,False,,0.0,,I don't know,True,774,,,0.0,165.0,175.0,10.0,0.942857142857143,1.0,False,False,False,False,0,default,KnowledgeTrial,Info,False,14,What is the name of the circumstellar disc located beyond the orbit of Neptune?,"[""kuiperbelt"", ""kuiper"", ""the kuiper belt"", ""kuipter belt"", ""the circumstellar disc located beyond the orbit of neptune is called the kuiper belt."", ""kuiper belt"", ""kaipur belt"", ""kuiper belt."", ""kiper belt"", ""keiper belt"", ""kuiperr belt""]"
{},"{""y"": false}",351,2025-08-14 11:06:53,False,,,KnowledgeTrial,13,13,True,13,26,77,optimal_treatment,"{""item_id"": 12, ""question"": ""Pluto used to be the 9th planet of our solar system, but is no longer considered as a planet by scientists nowadays but as a \u2026?"", ""answers"": [""drawf planet"", ""dwarf"", ""dwarf plane"", ""dwarf planet"", ""dwarf giant"", ""planetoid or dwarf planet"", ""pluto is no longer considered a planet by scientists; instead, it is classified as a dwarf planet."", ""dwarf star"", ""dwarf, planet"", ""dwarf planet?"", ""a dwarf planet"", ""dwarf planet."", ""pluto is no longer considered a planet by scientists nowadays but as a dwarf planet."", ""dwarf plant"", ""dwarf plnt""]}",True,False,,0.0,,idk,True,779,,,0.0,35.0,45.0,10.0,0.2,0.2571428571428572,False,False,False,False,0,default,KnowledgeTrial,Info,False,12,"Pluto used to be the 9th planet of our solar system, but is no longer considered as a planet by scientists nowadays but as a …?","[""drawf planet"", ""dwarf"", ""dwarf plane"", ""dwarf planet"", ""dwarf giant"", ""planetoid or dwarf planet"", ""pluto is no longer considered a planet by scientists; instead, it is classified as a dwarf planet."", ""dwarf star"", ""dwarf, planet"", ""dwarf planet?"", ""a dwarf planet"", ""dwarf planet."", ""pluto is no longer considered a planet by scientists nowadays but as a dwarf planet."", ""dwarf plant"", ""dwarf plnt""]"
{},"{""y"": false}",352,2025-08-14 11:06:53,False,,,KnowledgeTrial,15,15,True,15,26,77,optimal_treatment,"{""item_id"": 14, ""question"": ""What is the name of the circumstellar disc located beyond the orbit of Neptune?"", ""answers"": [""kuiperbelt"", ""kuiper"", ""the kuiper belt"", ""kuipter belt"", ""the circumstellar disc located beyond the orbit of neptune is called the kuiper belt."", ""kuiper belt"", ""kaipur belt"", ""kuiper belt."", ""kiper belt"", ""keiper belt"", ""kuiperr belt""]}",True,False,,0.0,,idk,True,781,,,0.0,45.0,55.0,10.0,0.2571428571428572,0.31428571428571433,False,False,False,False,0,default,KnowledgeTrial,Info,False,14,What is the name of the circumstellar disc located beyond the orbit of Neptune?,"[""kuiperbelt"", ""kuiper"", ""the kuiper belt"", ""kuipter belt"", ""the circumstellar disc located beyond the orbit of neptune is called the kuiper belt."", ""kuiper belt"", ""kaipur belt"", ""kuiper belt."", ""kiper belt"", ""keiper belt"", ""kuiperr belt""]"
