vars,id,creation_time,failed,failed_reason,time_of_death,type,fingerprint_hash,recruiter_id,assignment_id,unique_id,hit_id,mode,end_time,base_pay,bonus,entry_information,status,elt_id,elt_id_max,time_credit,estimated_max_time_credit,progress,time_credit_fixes,progress_fixes,page_uuid,aborted,complete,answer,answer_accumulators,sequences,branch_log,for_loops,failure_tags,base_payment,performance_reward,unpaid_bonus,total_wait_page_time,answer_is_fresh,browser_platform,module_state_id,current_trial_id,trial_status,awaited_async_code_block_process_id,class,object_type,aborted_modules,started_modules,finished_modules,module_id,main_consent,age,formal_education,z
"{""main_consent"": true, ""age"": ""75"", ""formal_education"": ""high_school"", ""z"": 0, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-03T22:51:29.256435"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-03T22:44:40.818357"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-03T22:51:26.953039""}",69,2025-09-03 22:42:53,False,,,Participant,0599cc2a400d547e24e41cb773128024,prolific,68b8c4582f769efe29a14b48,5d22526f851927001e3a515a:68b8c4582f769efe29a14b48,68b896a73aaef02d84094293,live,2025-09-03 22:51:36,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",f68ddd4d-454a-2ab5-67a9-5b0781ce58a8,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,75,high_school,0.0
"{""main_consent"": true, ""age"": ""30"", ""formal_education"": ""college"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-03T22:49:28.955103"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-03T22:44:00.020469"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-03T22:49:27.750720""}",70,2025-09-03 22:43:27,False,,,Participant,262f0ea1b4a769ce56ff47dcd406e7a3,prolific,68b8c485abd8059048d4a9ff,57bfc1beef05670001ee84c2:68b8c485abd8059048d4a9ff,68b896a73aaef02d84094293,live,2025-09-03 22:49:31,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",04f38e05-1ae8-1323-403b-7286d44d1171,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,30,college,1.0
"{""main_consent"": true, ""age"": ""74"", ""formal_education"": ""college"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-03T22:55:26.829130"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-03T22:49:54.003704"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-03T22:55:24.239108""}",71,2025-09-03 22:48:57,False,,,Participant,7114135b4a408bd24a739ec06ad7ed5e,prolific,68b8c5c5d5533611b5f340d5,66647dac6b4645950f758d55:68b8c5c5d5533611b5f340d5,68b896a73aaef02d84094293,live,2025-09-03 22:55:31,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",4399663b-3893-c2b7-ee4e-4a2ef7c7a26e,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 138.0.0.0 on Chrome OS 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,74,college,1.0
"{""main_consent"": true, ""age"": ""44"", ""formal_education"": ""college"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-03T22:55:51.654477"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-03T22:51:07.005202"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-03T22:55:49.336332""}",72,2025-09-03 22:50:36,False,,,Participant,7fa6538052775ca033339d1af0133cd6,prolific,68b8c61a80a2f97f5c8aad91,5eab19e1b72f750cd7413764:68b8c61a80a2f97f5c8aad91,68b896a73aaef02d84094293,live,2025-09-03 22:55:55,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",fb370558-5318-8658-80e7-bdc96fe9f519,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 126.0.0.0 on Chrome OS 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,44,college,1.0
"{""main_consent"": true, ""age"": ""34"", ""formal_education"": ""high_school"", ""z"": 0, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-03T23:14:02.936695"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-03T22:51:26.045304"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-03T23:13:59.635124""}",73,2025-09-03 22:50:53,False,,,Participant,f377c057e1c86a35d44bc1d0ce0c9de6,prolific,68b8c62ea4cd11b3e742b2db,67f1b8abe144ffdfc27d371a:68b8c62ea4cd11b3e742b2db,68b896a73aaef02d84094293,live,2025-09-03 23:14:08,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",308e49e9-eb16-a292-1b86-24e7522e0a83,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 134.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,34,high_school,0.0
"{""main_consent"": true, ""age"": ""26"", ""formal_education"": ""college"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-03T22:58:28.452729"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-03T22:53:40.391967"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-03T22:58:26.864043""}",74,2025-09-03 22:53:05,False,,,Participant,e88267c7eedba8cafcbd408ab60af58d,prolific,68b8c6a176bfa17d65f90036,664cf163c3b3f18d95694267:68b8c6a176bfa17d65f90036,68b896a73aaef02d84094293,live,2025-09-03 22:58:31,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",5be68b7f-748c-c126-567b-13e532b86a3f,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on OS X 10.15.7 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,26,college,1.0
"{""main_consent"": true, ""age"": ""28"", ""formal_education"": ""college"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-03T23:18:51.850061"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-03T22:58:00.521171"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-03T23:18:47.407809""}",75,2025-09-03 22:56:07,False,,,Participant,df7912aba91178e819b90bf92ec8ff1d,prolific,68b8c6b216ca759dc762bef1,67f1354157bc12085650777c:68b8c6b216ca759dc762bef1,68b896a73aaef02d84094293,live,2025-09-03 23:19:01,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",c767599c-8e2c-a7c8-de35-8b7e2e612f40,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,28,college,1.0
"{""main_consent"": true, ""age"": ""51"", ""formal_education"": ""college"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-03T23:04:14.672302"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-03T22:56:32.755359"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-03T23:04:12.749849""}",76,2025-09-03 22:56:16,False,,,Participant,cfcf5a2a4610fc108c619dea85230189,prolific,68b8c7712ea67d95fdff5fd9,66926bdaacd865fc152ef5ff:68b8c7712ea67d95fdff5fd9,68b896a73aaef02d84094293,live,2025-09-03 23:04:17,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",ddbbc1c6-f6bf-5851-7842-4e23a4d65d7c,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,51,college,1.0
"{""main_consent"": true, ""age"": ""68"", ""formal_education"": ""high_school"", ""z"": 0, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-03T23:07:00.857260"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-03T22:59:58.396366"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-03T23:06:58.828364""}",77,2025-09-03 22:59:14,False,,,Participant,09d0445b3e51f60c09ed41a8361ebd57,prolific,68b8c7e8fbc705070d7a3409,653f2424042d03012eb92ef5:68b8c7e8fbc705070d7a3409,68b896a73aaef02d84094293,live,2025-09-03 23:07:09,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",148c0d18-06b2-7cfe-5f91-e1b105dff827,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,68,high_school,0.0
"{""main_consent"": true, ""age"": ""35"", ""formal_education"": ""high_school"", ""z"": 0, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-03T23:04:46.303933"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-03T22:59:56.158063"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-03T23:04:45.000994""}",78,2025-09-03 22:59:32,False,,,Participant,18d8e6bc9fa77160ed653e62b98a8a95,prolific,68b8c8229084607b583e94e3,62bd2a704c56e669cce7ce56:68b8c8229084607b583e94e3,68b896a73aaef02d84094293,live,2025-09-03 23:04:48,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",757b7dd6-b98a-5cbe-d18f-105283485d21,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Linux 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,35,high_school,0.0
"{""main_consent"": true, ""age"": ""46"", ""formal_education"": ""college"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-03T23:13:47.107939"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-03T23:06:29.432325"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-03T23:13:45.128252""}",79,2025-09-03 23:04:59,False,,,Participant,40884d015abae9970fc375cb4aa7d1c7,prolific,68b8c9829084607b583e98f2,5dec17c87aeafe30634f55f7:68b8c9829084607b583e98f2,68b896a73aaef02d84094293,live,2025-09-03 23:13:53,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",d1153ae8-fbf2-0844-0c96-62288440fc7b,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 103.0.0.0 on OS X 10.11.6 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,46,college,1.0
"{""main_consent"": true, ""age"": ""75"", ""formal_education"": ""high_school"", ""z"": 0, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-03T23:14:03.483781"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-03T23:08:22.482032"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-03T23:14:01.248360""}",80,2025-09-03 23:07:50,False,,,Participant,1b136bdea32020712c61cabee35c7268,prolific,68b8ca0099339e728885e05a,5dc483cf74939e34e55c3619:68b8ca0099339e728885e05a,68b896a73aaef02d84094293,live,2025-09-03 23:14:08,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",17bf76eb-54e2-54e1-37c8-7f5b42b2f735,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on OS X 10.15.7 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,75,high_school,0.0
"{""main_consent"": true, ""age"": ""31"", ""formal_education"": ""college"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-03T23:28:10.238685"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-03T23:12:28.785245"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-03T23:28:07.837473""}",81,2025-09-03 23:12:03,False,,,Participant,af40dcfa0a39f028a20c01b49ff6943a,prolific,68b8ca7d5951b308d36b62ad,628f9cfbee6de7cc7322fecf:68b8ca7d5951b308d36b62ad,68b896a73aaef02d84094293,live,2025-09-03 23:28:12,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",88a507ae-fb9b-2635-2e40-e4515a7339e4,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on OS X 10.15.7 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,31,college,1.0
"{""main_consent"": true, ""age"": ""37"", ""formal_education"": ""high_school"", ""z"": 0, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-03T23:23:32.778251"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-03T23:14:50.639341"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-03T23:23:30.915124""}",82,2025-09-03 23:14:25,False,,,Participant,6bc5d07a798e410a92cedd6f15097cdc,prolific,68b8cbc5b89e01fdb0cbeaa7,5c8db07eb1f89a0016777fe0:68b8cbc5b89e01fdb0cbeaa7,68b896a73aaef02d84094293,live,2025-09-03 23:23:41,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",08f46875-3eab-5232-0909-be5ce0ff23d2,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,37,high_school,0.0
"{""main_consent"": true, ""age"": ""43"", ""formal_education"": ""high_school"", ""z"": 0, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-03T23:31:02.156011"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-03T23:16:26.065787"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-03T23:30:59.561168""}",83,2025-09-03 23:15:55,False,,,Participant,3ce268e2b1ca4ec8f2a81b8301f0d6de,prolific,68b8cc1ab079df1fc1325dd2,6595938bf754e3013651e556:68b8cc1ab079df1fc1325dd2,68b896a73aaef02d84094293,live,2025-09-03 23:31:06,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",7453edaa-870f-4b17-ccce-583ef940bc05,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,43,high_school,0.0
"{""main_consent"": true, ""age"": ""38"", ""formal_education"": ""college"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-03T23:26:55.391091"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-03T23:17:42.625089"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-03T23:26:53.636866""}",84,2025-09-03 23:16:28,False,,,Participant,bb792cca6d7fd5330bae8d0065275075,prolific,68b8cc38ea807eebb4333f3a,5de8887aa2db898017debf1a:68b8cc38ea807eebb4333f3a,68b896a73aaef02d84094293,live,2025-09-03 23:26:58,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",88f5c760-874c-55ec-6d91-32a072374776,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on OS X 10.15.7 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,38,college,1.0
"{""main_consent"": true, ""age"": ""44"", ""formal_education"": ""college"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-03T23:25:53.956054"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-03T23:21:14.677636"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-03T23:25:52.581045""}",85,2025-09-03 23:20:53,False,,,Participant,912cf5d79d227886096a1739e8e3ab6e,prolific,68b8cd332386c47116f6dc1f,657f8d99678be2d216a85c3d:68b8cd332386c47116f6dc1f,68b896a73aaef02d84094293,live,2025-09-03 23:25:56,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",06f51d65-32a4-db73-d974-c9a3dc6a0bd4,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 138.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,44,college,1.0
"{""main_consent"": true, ""age"": ""45"", ""formal_education"": ""college"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-03T23:33:14.995260"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-03T23:25:30.160066"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-03T23:33:12.224765""}",86,2025-09-03 23:24:53,False,,,Participant,b2fc8502effb851bf59d77fac1385dff,prolific,68b8ce0d50c1239c514fffe1,675e0021fb5b64314d65aee9:68b8ce0d50c1239c514fffe1,68b896a73aaef02d84094293,live,2025-09-03 23:33:18,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",a861ea96-bdbb-b979-03ed-7a8debba4947,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,45,college,1.0
"{""main_consent"": true, ""age"": ""39"", ""formal_education"": ""college"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-03T23:31:14.037903"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-03T23:27:23.310809"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-03T23:31:12.758500""}",87,2025-09-03 23:27:10,False,,,Participant,69066cc03bf5183d609ca7708d5f0f20,prolific,68b8cec3b079df1fc1325df2,63d13e9a41e1c279a151bd4b:68b8cec3b079df1fc1325df2,68b896a73aaef02d84094293,live,2025-09-03 23:31:16,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",f06774ee-ab0f-08b1-dd44-db14f1a8685d,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,39,college,1.0
"{""main_consent"": true, ""age"": ""31"", ""formal_education"": ""high_school"", ""z"": 0, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-03T23:44:40.891416"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-03T23:32:15.321131"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-03T23:44:36.588640""}",88,2025-09-03 23:31:44,False,,,Participant,6369d68bbb40ba25ccb828c859feb2f4,prolific,68b8cfc6457440d175ff73c3,671724d63bb81e6f00449783:68b8cfc6457440d175ff73c3,68b896a73aaef02d84094293,live,2025-09-03 23:44:47,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",310083c3-410f-36de-9ecc-ad3f78a93450,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,31,high_school,0.0
