vars,id,creation_time,failed,failed_reason,time_of_death,type,fingerprint_hash,recruiter_id,assignment_id,unique_id,hit_id,mode,end_time,base_pay,bonus,entry_information,status,elt_id,elt_id_max,time_credit,estimated_max_time_credit,progress,time_credit_fixes,progress_fixes,page_uuid,aborted,complete,answer,answer_accumulators,sequences,branch_log,for_loops,failure_tags,base_payment,performance_reward,unpaid_bonus,total_wait_page_time,answer_is_fresh,browser_platform,module_state_id,current_trial_id,trial_status,awaited_async_code_block_process_id,class,object_type,aborted_modules,started_modules,finished_modules,module_id,main_consent,age,formal_education,z,p_y
"{""main_consent"": true, ""age"": ""31"", ""formal_education"": ""graduate_school"", ""z"": 1, ""p_y"": {""0"": 0.44548356533050537, ""1"": 0.5545164346694946}, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-20T20:04:23.224969"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T20:00:03.802354"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-20T20:04:16.471934"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T20:03:46.176409""}",81,2025-08-20 19:58:57,False,,,Participant,460f1ee3d3c845470fd1c0563fc87eef,prolific,68a62891348a8aa7a1bd061c,67dfe29a46ce3a82f0c51b32:68a62891348a8aa7a1bd061c,68a515a0c8c21db8f8d05b6b,live,,,,"{""recruiter"": ""prolific""}",working,"[265, 1]","[342, 2]",205.0,555.0,0.36936936936936937,[],"[1.0, 0.4144144144144144]",099e7730-a2fc-1615-03a8-94cb88b34020,False,False,Pluto,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,False,Chrome 139.0.0.0 on Windows 10 64-bit,244.0,1237.0,available,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment""]",optimal_test,True,31,graduate_school,1.0,"{""0"": 0.44548356533050537, ""1"": 0.5545164346694946}"
"{""main_consent"": true, ""age"": ""37"", ""formal_education"": ""postgraduate_degree_or_higher"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-20T20:05:55.968402"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T20:00:55.615691"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-20T20:05:49.258369"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T20:03:13.426234""}",82,2025-08-20 20:00:30,False,,,Participant,b8d0583a147efd002184dd41de68aa99,prolific,68a62953e9b5709a45eec0cf,6110a371c00388d587922ff1:68a62953e9b5709a45eec0cf,68a515a0c8c21db8f8d05b6b,live,2025-08-20 20:05:58,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",430.0,555.0,1.0,[],"[1.0, 1.0]",ffcd80dc-db41-f7a2-7d59-47ef869baf21,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,37,postgraduate_degree_or_higher,1.0,
"{""main_consent"": true, ""age"": ""69"", ""formal_education"": ""high_school"", ""z"": 0, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-20T20:11:26.365956"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T20:07:28.755910"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-20T20:11:22.318748"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T20:09:09.458943""}",83,2025-08-20 20:06:49,False,,,Participant,71bd4a9477b2672258dea7ece93b4083,prolific,68a62aaa223f69200417ac90,66c30398cfdcf65e1ef278bf:68a62aaa223f69200417ac90,68a515a0c8c21db8f8d05b6b,live,2025-08-20 20:11:30,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",405.0,555.0,1.0,[],"[1.0, 1.0]",652321fc-e9c0-fca1-a334-b26a0ed0237f,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,69,high_school,0.0,
"{""main_consent"": true, ""age"": ""60"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-20T20:11:56.874942"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T20:07:44.491725"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-20T20:11:53.491122"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T20:09:05.100705""}",84,2025-08-20 20:07:21,False,,,Participant,b5f582a4c11eaa71ba6718c83a3028d9,prolific,68a62a68a04f10648bd54b6f,66c76629726ae7cd5cea0059:68a62a68a04f10648bd54b6f,68a515a0c8c21db8f8d05b6b,live,2025-08-20 20:11:59,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",455.0,555.0,1.0,[],"[1.0, 1.0]",be2fce7e-a7e8-caa4-3278-99d5aec1b61f,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,60,college,1.0,
"{""main_consent"": true, ""age"": ""33"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-20T20:17:06.982311"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T20:12:19.206232"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-20T20:17:03.657984"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T20:14:01.155931""}",85,2025-08-20 20:11:56,False,,,Participant,af352f855bff5d5bec688ccd63a574cc,prolific,68a62bfffe1b7af4613390e6,673b8d1448db4a031a4a90b2:68a62bfffe1b7af4613390e6,68a515a0c8c21db8f8d05b6b,live,2025-08-20 20:17:10,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",430.0,555.0,1.0,[],"[1.0, 1.0]",d00bcdd5-63ad-ab5b-ca4a-0db0055219ce,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,33,college,1.0,
"{""main_consent"": true, ""age"": ""52"", ""formal_education"": ""graduate_school"", ""z"": 1, ""p_y"": {""0"": 0.5806451612903225, ""1"": 0.41935483870967744}, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-20T22:41:54.560274"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T21:18:30.300619"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-20T22:41:48.934015""}",86,2025-08-20 20:15:06,False,,,Participant,db3c12ff29b67bffb24bae3fa94d3bc8,prolific,68a62c4e5641f156c7f2d6b0,67709b0a96dcc9c2a7b0a06e:68a62c4e5641f156c7f2d6b0,68a515a0c8c21db8f8d05b6b,live,,,,"{""recruiter"": ""prolific""}",working,"[105, 1]","[342, 2]",155.0,555.0,0.27927927927927926,[],"[0.32432432432432434, 0.3243243243243243]",5b081d03-84f2-b5de-a7f6-11fa516417b0,False,False,,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,False,Chrome 139.0.0.0 on Windows 10 64-bit,289.0,1696.0,available,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent""]",optimal_treatment,True,52,graduate_school,1.0,"{""0"": 0.5806451612903225, ""1"": 0.41935483870967744}"
"{""main_consent"": true, ""age"": ""32"", ""formal_education"": ""postgraduate_degree_or_higher"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-20T20:36:29.247769"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T20:29:06.157500"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-20T20:36:23.833032"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T20:32:19.661351""}",87,2025-08-20 20:18:15,False,,,Participant,7b9cf003c3efb60cb75e719633ad5042,prolific,68a62d4dc0af835e70196696,67ccf5aaec16501a9fec7097:68a62d4dc0af835e70196696,68a515a0c8c21db8f8d05b6b,live,2025-08-20 20:36:38,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",430.0,555.0,1.0,[],"[1.0, 1.0]",af2281bc-d295-3715-3b17-aa4b59805e7a,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 135.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,32,postgraduate_degree_or_higher,1.0,
"{""main_consent"": true, ""age"": ""23"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-20T20:43:22.114424"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T20:40:09.029067"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-20T20:43:19.165315"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T20:40:59.230984""}",88,2025-08-20 20:37:07,False,,,Participant,a7e38266b1801596bfb9371d56d8cb6f,prolific,68a631a73cff2a20d8a4c118,63616c4bc6ecb76a9f0a5f21:68a631a73cff2a20d8a4c118,68a515a0c8c21db8f8d05b6b,live,2025-08-20 20:43:24,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",430.0,555.0,1.0,[],"[1.0, 1.0]",f7f63777-b888-0ebb-d5f9-9454711014ee,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on OS X 10.15.7 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,23,college,1.0,
"{""main_consent"": true, ""age"": ""53"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-20T20:44:01.189307"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T20:38:02.944933"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-20T20:43:52.509491"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T20:40:02.044372""}",89,2025-08-20 20:37:20,False,,,Participant,737a1eb051d25db609192a1e99eecaa4,prolific,68a631e6d33b232f96344538,665629d7ec779e8fa23d7eac:68a631e6d33b232f96344538,68a515a0c8c21db8f8d05b6b,live,2025-08-20 20:44:08,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",405.0,555.0,1.0,[],"[1.0, 1.0]",9467818a-2287-74b4-0032-5f179e8f0330,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,53,college,1.0,
"{""main_consent"": true, ""age"": ""46"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-20T20:48:41.452910"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T20:44:14.419822"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-20T20:48:38.617843"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T20:45:29.577408""}",90,2025-08-20 20:43:49,False,,,Participant,e16d893174f0180c178fb84230a26701,prolific,68a63375ad82296916504abd,5c376ea0eecc440001c58889:68a63375ad82296916504abd,68a515a0c8c21db8f8d05b6b,live,2025-08-20 20:48:43,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",480.0,555.0,1.0,[],"[1.0, 1.0]",1a7a999e-f7f7-36b0-1acb-3e9a22d53a5f,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,46,college,1.0,
"{""main_consent"": true, ""age"": ""35"", ""formal_education"": ""high_school"", ""z"": 0, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-20T20:51:33.683859"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T20:45:54.840029"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-20T20:51:29.724845"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T20:48:18.066362""}",91,2025-08-20 20:45:28,False,,,Participant,603c5e69891f91ea05899ab561170af1,prolific,68a633aa8376be4553810ece,5e954bac8099ec8c18ba2b69:68a633aa8376be4553810ece,68a515a0c8c21db8f8d05b6b,live,2025-08-20 20:51:40,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",380.0,555.0,1.0,[],"[1.0, 1.0]",b828c46b-bee6-a682-f69d-0035f9dc2b5a,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 138.0.0.0 on Chrome OS 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,35,high_school,0.0,
"{""main_consent"": true, ""age"": ""68"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-20T20:52:58.381321"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T20:50:21.298822"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-20T20:52:55.288718"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T20:51:16.165520""}",92,2025-08-20 20:49:54,False,,,Participant,722043aadecf15c275ae63f2617bc18c,prolific,68a634d3a085e05d0d735b73,62b07a6728903d01b9796889:68a634d3a085e05d0d735b73,68a515a0c8c21db8f8d05b6b,live,2025-08-20 20:53:00,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",405.0,555.0,1.0,[],"[1.0, 1.0]",49b3892c-08de-19db-31a1-82e25d7b2919,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,68,college,1.0,
"{""main_consent"": true, ""age"": ""37"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-20T20:57:02.218863"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T20:53:37.288688"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-20T20:56:55.888030"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T20:55:13.174533""}",93,2025-08-20 20:53:10,False,,,Participant,bea3a200f878f968e7b4265a52dc216c,prolific,68a63566d474ff779f6aaa52,676304145bbe20d1fd5d653c:68a63566d474ff779f6aaa52,68a515a0c8c21db8f8d05b6b,live,2025-08-20 20:57:08,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",355.0,555.0,1.0,[],"[1.0, 1.0]",9d980027-bba8-c449-e000-1620ca0cadc8,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,37,college,1.0,
"{""main_consent"": true, ""age"": ""56"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-20T20:59:16.926891"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T20:53:59.995480"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-20T20:59:12.470956"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T20:55:49.758267""}",94,2025-08-20 20:53:26,False,,,Participant,b6978f9b562982db1d25fccb4ab1bcd3,prolific,68a635b22a26111528f28c59,676d6b0a137e2c9c8e9fc347:68a635b22a26111528f28c59,68a515a0c8c21db8f8d05b6b,live,2025-08-20 20:59:20,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",480.0,555.0,1.0,[],"[1.0, 1.0]",06ff78d1-339d-1071-cac8-7f8cb518dc85,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 116.0.0.0 on OS X 10.15.7 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,56,college,1.0,
"{""main_consent"": true, ""age"": ""42"", ""formal_education"": ""postgraduate_degree_or_higher"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-20T21:09:27.486893"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T20:59:29.529054"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-20T21:09:22.701876"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T21:03:26.212784""}",95,2025-08-20 20:57:35,False,,,Participant,144e4e7468d2c705f70c6fb68c7f1e8f,prolific,68a636aff40144a97419e514,66884713a634c5f082e912a3:68a636aff40144a97419e514,68a515a0c8c21db8f8d05b6b,live,2025-08-20 21:09:34,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",455.0,555.0,1.0,[],"[1.0, 1.0]",02bdf767-1714-408b-2166-782d9c4c9aee,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 131.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,42,postgraduate_degree_or_higher,1.0,
"{""main_consent"": true, ""age"": ""48"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-20T21:07:50.111024"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T21:00:25.266448"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-20T21:07:45.967004"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T21:02:11.787293""}",96,2025-08-20 20:59:42,False,,,Participant,156f8c48737ed2ee7645d776ad03e832,prolific,68a6372e56f9242246cd8353,63d176dbaef5e7827cd86954:68a6372e56f9242246cd8353,68a515a0c8c21db8f8d05b6b,live,2025-08-20 21:07:53,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",455.0,555.0,1.0,[],"[1.0, 1.0]",ea09b7d6-257d-e93a-6665-d658f4f0f0e7,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 138.0.0.0 on OS X 10.15.7 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,48,college,1.0,
